source_language,target_language,source,reference,doc_id,client_id,sender,lp
pt-br,en,#NAME#,#NAME#,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,customer,pt-br-en
pt-br,en,#PRS_ORG#,#PRS_ORG#,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,customer,pt-br-en
pt-br,en,#NUMBER#,#NUMBER#,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,customer,pt-br-en
pt-br,en,DATA DE CANCELAMENTO: faz um ano já,DATE OF CANCELLATION: A year ago.,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,customer,pt-br-en
pt-br,en,Cobrança: R$ #NUMBER#,Charging: R$ #NUMBER#,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,customer,pt-br-en
en,pt-br,"Thanks for providing me these info, #NAME#!","Obrigado por me fornecer essas informações, #NAME#!",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,"Upon checking you were charge a membership fee of R$ #NUMBER# last February 21, 2020 for renewing your plan.","Ao verificar, uma taxa de assinatura de R$ #NUMBER# foi cobrada em 21 de fevereiro de 2020 por renovar seu plano.",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,You contacted us and we provided you an option to change it to our 5-credit lite plan for R$ #NUMBER# and refunded the difference of R$ 154.00.,Você entrou em contato conosco e oferecemos uma opção para alterá-la para o nosso plano Lite de R$ #NUMBER# e reembolsamos a diferença de R$ 154.00.,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,The refund has already been issued.,O reembolso já foi emitido.,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,You can check it with your bank for more details.,Você pode verificar isso com seu banco para mais detalhes.,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,I will also send you the receipt for confirmation.,Também enviarei o recibo para confirmação.,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,:),:),en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
pt-br,en,"Não, eu tenho sido cobrada nos últimos meses","No, I have been charged in recent months.",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,customer,pt-br-en
pt-br,en,em 26/12/#NUMBER# foi realizada uma cobrança,On 12/26/#NUMBER# a charge was made.,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,customer,pt-br-en
en,pt-br,I'm sorry.,Sinto muito!,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,"Today is only January 12, #NUMBER#.","Hoje é apenas 12 de janeiro, #NUMBER#.",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
pt-br,en,"ops, 26/12/#NUMBER#","Ops, 12/26/#NUMBER#",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,customer,pt-br-en
en,pt-br,"Do you mean December 26, #NUMBER#?","Você quer dizer 26 de dezembro, #NUMBER#?",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
pt-br,en,isso,Yes.,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,customer,pt-br-en
en,pt-br,There are no charge on this date.,Não há cobrança nesta data.,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,Please provide me these info again for this other charge you want me to check:,"Por favor, forneça-me essas informações novamente para esta outra cobrança que você deseja que eu confirme:",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,v,v,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,- First and last name on the card that was charged,- Nome e sobrenome no cartão que foi cobrado,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,"- Card type that was charged (#PRS_ORG#, #PRS_ORG#, #PRS_ORG#, etc.)","- Tipo de cartão cobrado (#PRS_ORG#, #PRS_ORG#, #PRS_ORG#, etc.)",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,- Last 4 digits of the card that was charged,- Últimos 4 dígitos do cartão cobrado,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,- Expiration date of the card that was charged,- Data de validade do cartão cobrado,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,- Billing postal code,- Código postal de cobrança,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,- Exact amount of the charge,- O valor exato da cobrança,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,- Exact date of the charge,- Data exata da cobrança,en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,"Are you still with me, #NAME#?","Você ainda está comigo, #NAME#?",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,"It seems like you're busy right now, so I'm going to close out the chat.","Parece que você está ocupado agora, então eu vou fechar o chat.",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,"If you have any other questions or want to get back in contact with us, you can do so here: #URL#","Se você tiver outras perguntas ou quiser entrar em contato conosco, pode fazê-lo aqui: #URL#",en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
en,pt-br,Have a great day!,Tenha um ótimo dia :),en_pt-br_#CLIENT-04#_2021-01-10-1,#CLIENT-04#,agent,en-pt-br
pt-br,en,"#NAME#, queria saber como funciona o plano... no valor de R$ 189,00 por exemplo, posso usar qualquer academia, fazer um check in por dia, qual o valor de cada check in das aulas, ou massagem?","#NAME#, I wanted to know how the plan works... the one that costs R$189,00 for example, can I use any gym, check in per day, what is the value of each in-class check-in, or massage?",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,customer,pt-br-en
pt-br,en,#NAME#,#NAME#,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,customer,pt-br-en
en,pt-br,Hello #NAME#!,"Olá, #NAME#.",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,"The number of credits needed to book a class may change based on the time you’re booking, what studio you’re visiting, and what time your class is.","O número de créditos necessários para reservar uma aula pode variar de acordo com o dia em que você faz a reserva, o estúdio que você quer visitar e o horário da aula.",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,"After you’ve visited your favorite spot a few times in a cycle, you may also notice that you need a few more credits than normal to book the class.","Depois de visitar seu estúdio favorito algumas vezes, é possível que sejam necessários mais alguns créditos do que o normal para reservar a aula.",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
pt-br,en,"#NAME#, queria saber como funciona o plano... no valor de R$ 189,00 por exemplo, posso usar qualquer academia, fazer um check in por dia, qual o valor de cada check in das aulas, ou massagem?","#NAME#, I wanted to know how the plan works... the one that costs R$ 89,00 for example, can I use any gym, check in per day, what is the value of each in-class check-in, or massage?",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,customer,pt-br-en
pt-br,en,E como sei quantos creéditos preciso para cada aula?,And how do I know how many credits I need for each class?,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,customer,pt-br-en
pt-br,en,"Por exemplo, na #PRS_ORG#","For example, at #PRS_ORG#",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,customer,pt-br-en
en,pt-br,I am so sorry but we have no list credits in any specific gym and location because the credit value is changing from time to time.,"Sinto muito, mas não listamos os créditos para academias e localizações específicas, pois o valor dos créditos muda de vez em quando.",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,But I can give you the plan in your area,Mas eu posso lhe dar o plano para a sua área,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,please  let me know your location,Forneça a sua localização,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
pt-br,en,Estou em São Paulo,I am in São Paulo.,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,customer,pt-br-en
pt-br,en,Brasil,Brazil.,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,customer,pt-br-en
pt-br,en,#URL#,#URL#,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,customer,pt-br-en
pt-br,en,"essa academia por exemplo, para fazer uma aula voce sabe o valor que seria debitado?","This gym for example, to make a class you know how much I would be charged?",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,customer,pt-br-en
en,pt-br,Yes you can see ow many credit will be using before you reserve the class,"Sim, você pode ver quantos créditos você usará antes de reservar a aula",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,R$35   5-credits,R$35 - 5 créditos,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,R$99   15-credits,R$99 - 15 créditos,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,R$189  30-credits,R$189 - 30 créditos,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,R$299  50-credits,R$299 - 50 créditos,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,R$499  90-credits,R$499 - 90 créditos,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,"It seems like you're busy right now, so I'm going to close out the chat.","Parece que você está ocupado; portanto, vou fechar o chat.",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,"If you have any other questions or want to get back in contact with us, you can do so here: #URL#","Se você tiver outras perguntas ou quiser entrar em contato conosco, pode fazê-lo aqui: #URL#",en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
en,pt-br,Have a great day!,Tenha um ótimo dia!,en_pt-br_#CLIENT-04#_2021-01-10-3,#CLIENT-04#,agent,en-pt-br
pt-br,en,Boa tarde!,Good afternoon!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,Solicitei uma cotação e até o momento não tive retorno sobre a solicitação.,I requested a quote and so far I had no return on the request.,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,Aguardo o contato!,I wait for the contact!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,Hi,Hi,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,I asked for a quote and did not answer,I asked for a quote and got no answer,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
en,pt-br,Is it about subscription plan pricing for #PRS_ORG#?,É sobre o preço do plano de assinatura do #PRS_ORG#?,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
pt-br,en,"Sim, para contratação corporativa","Yes, for corporate hiring",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
en,pt-br,Could you please confirm if you are trying to sign up for a Corporate account?,Você poderia confirmar se está tentando se inscrever em uma conta Corporativa?,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
pt-br,en,Sim.,Yes.,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,"Trabalho na #PRS_ORG#, e gostaria de conhecer os planos corporativos para contratar para os colaboradores da #PRS_ORG#","I work at #PRS_ORG#, and would like to know the corporate plans to hire for #PRS_ORG# employees",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
en,pt-br,Glad to hear you're interested in the #PRS_ORG# plan through your employer!,Fico feliz em saber que você tem interesse no plano #PRS_ORG# através do seu empregador!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,Could you please confirm the following.,Você poderia confirmar o seguinte?,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,1) Your work email address through your company,1) Seu endereço de e-mail comercial através da sua empresa,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,2) Name of the company,2) Nome da empresa,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,3) Location,3) Localização,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
pt-br,en,1) Seu endereço de e-mail comercial através da sua empresa: #PRS_ORG#,1) Your commercial email address through your company: #PRS_ORG#,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,2) Nome da empresa: #PRS_ORG#,2) Company Name: #PRS_ORG#,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,3) local: São Paulo,3) Location: São Paulo,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
en,pt-br,May I ask if you have an account with #PRS_ORG# before?,Posso perguntar se você teve uma conta com o #PRS_ORG# antes?,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,"It seems like you're busy right now, so I'm going to close out the chat.","Parece que você está ocupado agora, então eu vou encerrar a conversa.",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,"If you have any other questions or want to get back in contact with us, you can do so here: #URL#","Se você tiver outras perguntas ou quiser entrar em contato conosco, pode fazê-lo aqui: #URL#",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,Have a great day!,Tenha um ótimo dia :),en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
pt-br,en,Não tenho conta com o #PRS_ORG#!,I don't have #PRS_ORG#!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,Olá #NAME#,"Hello, #NAME#",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
en,pt-br,It looks like you got disconnected.,Parece que você foi desconectado.,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,I can help from here!,Eu posso ajudar daqui!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
pt-br,en,"Trabalho na #PRS_ORG#, e gostaria de conhecer os planos corporativos para contratar para os colaboradores da #PRS_ORG#","I work at #PRS_ORG#, and would like to know the corporate plans to hire for #PRS_ORG# employees",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,Ainda não tenho conta com o #PRS_ORG#!,I don't have #PRS_ORG# yet!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,Os dados corporativos são os seguintes:,Corporate data are as follows:,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,1) Seu endereço de e-mail comercial através da sua empresa: #PRS_ORG#,1) Your commercial email address through your company: #PRS_ORG#,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,2) Nome da empresa: #PRS_ORG#,2) Company Name: #PRS_ORG#,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,3) local: São Paulo,3) Location: São Paulo,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
en,pt-br,"Just to confirm, does #PRS_ORG# already have a corporate account and corporate plans set up with #PRS_ORG#?","Apenas para confirmar, a #PRS_ORG# já tem uma conta corporativa e planos corporativos configurados com #PRS_ORG#?",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
pt-br,en,A #PRS_ORG# não tem!,#PRS_ORG# does not have it!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
en,pt-br,I see!,Entendi.,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,"If your company is interested in a company-paid Corporate Wellness program, please visit our Partner Portal, fill out this form,  and someone on our Corporate team will reach out: #URL#","Se sua empresa estiver interessada em um programa de bem-estar corporativo pago pela empresa, visite nosso Portal de Parceiro, preencha este formulário e alguém da nossa equipe corporativa entrará em contato: #URL#",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
pt-br,en,"Solicitei uma cotação através da página de Assinaturas corporativas, mas não tive retorno","I asked for a quote through the Corporate Subscriptions page, but I had no return",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
en,pt-br,You've reached the Customer Experience team and unfortunately do not have access to that information.,Você entrou em contato com a equipe de Experiência do Cliente que infelizmente não tem acesso a essas informações.,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
pt-br,en,"Tudo bem, realizarei o processo de cotação novamente","All right, I will carry out the quote process again",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
pt-br,en,Obrigado!,Thank you!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,customer,pt-br-en
en,pt-br,You're welcome!,De nada!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,Have a nice day!,Tenha um bom dia!,en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
en,pt-br,Bye now.,"Por hora, tchau.",en_pt-br_#CLIENT-04#_2021-01-10-5,#CLIENT-04#,agent,en-pt-br
pt-br,en,Duvida de Treino/Credito,Question about Training/Credit.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,Oi,Hi.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,Hi #NAME#!,"Olá, #NAME#!",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,Bom dia,Good morning.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,How can I help you today?,Como posso ajudar?,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,Estou com uma duvida antes de assinar um plano,I have a doubt before I sign up for a plan.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,"Se eu assinar o plano de #NUMBER# por mês, eu so posso ir pra academia 5 vezes no mês por ter apenas 5 creditos?","If I sign up the plan of #NUMBER# a month, can I only go to the gym 5 times a month for having only 5 credits?",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,With our credits system you’ll get a certain amount of credits each month.,"Com nosso sistema de créditos, você receberá um determinado número de créditos por mês.",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
en,pt-br,Classes are worth different credit amounts based on a few factors.,Os custo em créditos das aulas variam de acordo com alguns fatores.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
en,pt-br,So the number of classes that you can attend would depend on the credit value of the classes that you are booking.,"Portanto, o número de aulas a que você pode assistir depende do custo em créditos das aulas que você reservar.",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
en,pt-br,You would not be limited to 5 visits.,Você não estará limitado a 5 visitas.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,eu no caso quero somente ir pra academia malhar presencial,I in case I just want to go to gym to work out in person.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,não faço muita questão de aula online,Online class it is not a priority for me.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,"Yes, you're welcome to only attend in-person classes.","Sim, você pode frequentar apenas aulas pessoais.",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,dx eu ver se entendi,Let me see if I understood.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,"se eu assinar o de #NUMBER# posso ir pra academia malhar de segunda a sexta, e os creditos é somente pra aula online?","If I sign up the #NUMBER# I can go to the gym to work out from Monday to Friday, and the credit is only for online class?",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,Our credits can apply to both online and in-person classes.,Nossos créditos podem ser usados em aulas on-line e presenciais.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
en,pt-br,It is up to you!,Depende de você!,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,vou mudar minha pergunta,I will change my question.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,Sure.,Claro.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,pra ver se consegue entender direito,To see if you can understand right.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,com o plano de #NUMBER# consigo ir pra academia de segunda a sexta no mês pra fazer meu treino que ja tenho em mente sem ter que me preocupar com esse negocio de adicionar credito?,With the #NUMBER# I can go to the gym from Monday to Friday in the month to do my training that I already have in mind without having to worry about this business adding credit?,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,não tenho interesse em aula online nem nada do tipo,I am not interested in online class or anything of the kind.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,It would depend on the credit value of the classes that you book.,Isso depende do custo em créditos das aulas que você reservar.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
en,pt-br,"The number of credits needed to book a class may change based on the time you’re booking, what studio you’re visiting, and what time your class is.","O número de créditos necessários para reservar uma aula pode variar de acordo com o dia em que você faz a reserva, do estúdio você está visitando e do horário da aula.",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
en,pt-br,If you exceed #NUMBER# credits during your cycle you will need to purchase more if you wish to attend more classes.,"Se você gastar mais do que #NUMBER# créditos durante o seu ciclo, você precisará comprar mais créditos se quiser assistir a mais aulas.",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,entendi mais ou menos,I understood more or less.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,so uma mais uma coisa,Only one more thing.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,por exemplo,For example.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,"o plano de #NUMBER# so meda 5 credito, se a aula normal na academia for 1 credito so posso ir 5 vezes no mês","The plan of #NUMBER# only measures 5 credit, if the normal class in the academy is 1 credit can I only go 5 times in the month?",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,"Yes, that is correct you would only be able to go 5 times in a month.","Sim, está correto, você só poderia ir 5 vezes em um mês.",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
en,pt-br,Apologies for the confusion.,Peço desculpa pela confusão.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
en,pt-br,I thought you were talking about a #NUMBER# credit plan previously not a 5 credit plan.,"Pensei que você estava falando de um plano de #NUMBER# créditos, e não do plano de 5 créditos.",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,tudo bem.,All right.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,kkkkk,Hahahah.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,Any other questions?,Você tem mais alguma pergunta?,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,o valor minimo das academias é a partir de 1 credito pra malhar?,The minimum value of the gyms is from 1 credit to work out?,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,1 credit would be the minimum for in-person classes.,1 crédito é o mínimo para as aulas pessoais.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,entendi,I understand.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,muito obrigado viu,Thank you very much.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,You're welcome!,De nada!,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,bom trabalho.,Good work.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
pt-br,en,kkk,Hahaha.,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,customer,pt-br-en
en,pt-br,"If you have any more questions, please feel free to contact us here: #URL#","Se você tiver mais alguma dúvida, não deixe de entrar em contato: #URL#",en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
en,pt-br,Have a nice day!,Tenha um bom dia!,en_pt-br_#CLIENT-04#_2021-01-10-6,#CLIENT-04#,agent,en-pt-br
pt-br,en,Olá,Hello.,en_pt-br_#CLIENT-04#_2021-01-10-7,#CLIENT-04#,customer,pt-br-en
pt-br,en,"Oi, não fala em português?","Hi, don't you speak in Portuguese?",en_pt-br_#CLIENT-04#_2021-01-10-7,#CLIENT-04#,customer,pt-br-en
en,pt-br,"Oh, hi, #NAME#!","Ah, olá, #NAME#!",en_pt-br_#CLIENT-04#_2021-01-10-7,#CLIENT-04#,agent,en-pt-br
en,pt-br,I hope all is well with you today.,Espero que esteja tudo bem com você hoje.,en_pt-br_#CLIENT-04#_2021-01-10-7,#CLIENT-04#,agent,en-pt-br
en,pt-br,:),:),en_pt-br_#CLIENT-04#_2021-01-10-7,#CLIENT-04#,agent,en-pt-br
pt-br,en,obrigada!,Thank you!,en_pt-br_#CLIENT-04#_2021-01-10-7,#CLIENT-04#,customer,pt-br-en
