source_language,target_language,source,reference,doc_id,client_id,sender,lp
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,customer,de-en
de,en,Type: application/pdf,Type: Application/pdf,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,customer,de-en
en,de,"Thank you, I am just looking into this for you","Vielen Dank, ich untersuche das für Sie.",en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
de,en,Danke,Thank you.,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,customer,de-en
en,de,"I am sorry your item arrived this way, this is not what we expect from our products.","Es tut mir leid, dass Ihr Artikel so angekommen ist. Das ist nicht das, was wir von unseren Produkten erwarten.",en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
en,de,"Regrettably we cannot offer you a replacement as the #PRS_ORG# (40 x 140 cm), Messing is now out of stock.","Leider können wir Ihnen keinen Ersatz anbieten, da der #PRS_ORG# (40 x 140 cm), Messing jetzt nicht vorrätig ist.",en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
en,de,We can of course arrange a return and refund for you.,Wir können natürlich eine Rückgabe und Rückerstattung für Sie arrangieren.,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
de,en,Danke.,Thank you.,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,customer,de-en
de,en,Gerne eine Rückerstattung.,Gladly a refund.,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,customer,de-en
de,en,Wird der Spiegel abgeholt?,Will the mirror be picked up?,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,customer,de-en
en,de,"I will need to send you a returns label so you can take this to any #PRS_ORG# returns store, I will send you a link if needed.","Ich muss Ihnen ein Rücksendeschein senden, damit Sie ihn zu einem beliebigen #PRS_ORG#-Retourengeschäft bringen können. Bei Bedarf sende ich Ihnen einen Link.",en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
de,en,Danke,Thank you.,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,customer,de-en
en,de,Is there anything else I can help with today please?,Kann ich heute sonst noch behilflich sein?,en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
en,de,Thank you for chatting today.,"Vielen Dank, dass Sie heute gechattet haben.",en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
en,de,I'm going to end the chat now but just click the button if you have any other queries.,"Ich werde den Chat jetzt beenden, aber klicken Sie einfach auf die Schaltfläche, wenn Sie weitere Fragen haben.",en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
en,de,You will shortly be receiving an email to rate our chat today.,"Sie erhalten in Kürze eine E-Mail, um unseren Chat heute zu bewerten.",en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
en,de,If you have a moment may I ask that you do fill this in please or alternatively thank you again and have a wonderful day.,"Wenn Sie einen Moment Zeit haben, möchte ich Sie bitten, dies auszufüllen. Ansonsten bedanke ich mich recht herzlich und wünsche Ihnen noch einen schönen Tag.",en_de_#CLIENT-01#_default021-01-03-12,#CLIENT-01#,agent,en-de
de,en,"Hallo,","Hello,",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,ich hätte eine Frage zu meiner Bestellung #PHONENUMBER#.,I would have a question about my order #PHONENUMBER#.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
en,de,Good Morning #NAME#,"Guten Morgen #NAME#,",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
en,de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#.",vielen Dank für Ihre Kontaktaufnahme mit #PRS_ORG#. Sie sind mit #NAME# verbunden.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
en,de,"So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)","Damit ich Ihnen weiterhelfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
de,en,#NAME#,#NAME#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,"#ADDRESS#, F","#ADDRESS#, F",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,"#ADDRESS#, ","#ADDRESS#, ",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Bestellung #NUMBER#,Order #NUMBER#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Es geht um den Brotkorb #ALPHANUMERIC_ID#,It's about the bread basket #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
en,de,How can i help with it today?,Wie kann ich heute dabei helfen?,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
de,en,"Ich habe den Brotkorb seit Paar Tagen in Benutzung und musste feststellen, dass dieser ziemlich unsauber verarbeitet ist.",I have used the bread basket for couple of days and had to realize that it is processed in quite an unclean way.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,In einer Ecke löst sich die Holzschicht und splittert ab.,"In one corner, the wood layer dissolves and splinters off.",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Der Deckel insgesamt ist ziemlich schlecht verarbeitet.,The lid overall is quite poorly processed.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
en,de,I'm very sorry to hear that your item has arrived with this issue.,"Es tut mir sehr leid zu hören, dass Ihr Artikel mit diesem Problem angekommen ist.",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
en,de,Please could you attach some photos showing the fault or damage and I will look into this for you.,"Könnten Sie bitte einige Fotos beifügen, die den Fehler oder die Beschädigung zeigen, und ich werde dies für Sie prüfen?",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Type: image/jpeg,Type: Image/jpeg,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Type: image/jpeg,Type: Image/jpeg,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Type: image/jpeg,Type: Image/jpeg,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
en,de,We have three options moving forward:,Wir haben drei weitere Optionen:,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
en,de,1) Return the item and reorder for you continue to use the current one in the meantime (Currently a 4 working day lead time),1) Rücksendung des Artikels und Nachbestellung. In der Zwischenzeit können Sie weiterhin den aktuellen Artikel verwenden (derzeit eine Vorlaufzeit von 4 Werktagen),en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
en,de,2) Return the item for a full refund,2) Senden Sie den Artikel gegen eine vollständige Rückerstattung zurück.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
en,de,3) Keep the item for a partial refund of €5,3) Behalten Sie den Artikel gegen eine teilweise Rückerstattung von 5 €.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
de,en,Wäre ein Umtausch möglich?,Would an exchange be possible?,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Der Preis ist gestiegen und ich müsste nochmals Versand zahlen.,The price has risen and I would have to pay again for the shipping.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Finde es etwas unfair bei Neubestellung,I find it a bit unfair when reordering.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
en,de,that is not a problem I can order the replacement for you now and this would be at no extra charge to you,Das ist kein Problem. Ich kann den Ersatz jetzt für Sie bestellen und dies wäre für Sie kostenlos.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
de,en,Das wäre sehr nett,That would be very nice.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
en,de,I have ordered you the replacement now and you will get an email to confirm this,Ich habe jetzt den Ersatz für Sie bestellt und Sie erhalten eine E-Mail zur Bestätigung.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
de,en,"Ich habe die Nachricht bekommen, danke","I received the message, thank you.",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,"Wenn der Ersatz kommt, dann schicke ich den alten Artikel zurück?","When the replacement comes, then do I send the old article back?",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
en,de,yes I am going to raise the returns label for you now and this will be emailed over to you today,"Ja, ich werde jetzt das Rücksendeetikett für Sie erstellen und es Ihnen heute per E-Mail zusenden.",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
de,en,"Alles klar, super, vielen Dank!","All clear, great, thank you!",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Dann wünsche ich Ihnen schöne Woche und nochmals vielen Dank für Ihre Hilfe,Then I wish you a nice week and thank you again for your help.,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
en,de,Is there anything else I can help you with today please?,Kann ich Ihnen sonst noch helfen?,en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,agent,en-de
de,en,"Nein, soweit alles in Ordnung","No, so far everything is okay.",en_de_#CLIENT-01#_default021-01-03-53,#CLIENT-01#,customer,de-en
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Type: image/jpeg,Type: Image/jpeg,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Type: image/jpeg,Type: Image/jpeg,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Type: image/jpeg,Type: Image/jpeg,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,URL: #URL#,URL: #URL#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Type: image/jpeg,Type: Image/jpeg,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Size: #NUMBER#,Size: #NUMBER#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,"Guten Tag #NAME#, ich habe ein Problem mit meiner Bestellung #NUMBER#","Hello #NAME#, I have a problem with my order #NUMBER#.",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Leider ist das Kopfteil des Bettes nicht ordentlich Verarbeitet und es ragen spitze Teile herraus.,"Unfortunately, the headboard of the bed is not properly processed and there are pointed parts out.",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
en,de,Good Afternoon #NAME#,"Guten Tag #NAME#,",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
en,de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#.",vielen Dank für Ihre Kontaktaufnahme mit #PRS_ORG#. Sie sind mit #NAME# verbunden.,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
en,de,"So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)","Damit ich Ihnen weiterhelfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
de,en,#NAME#,#NAME#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,#EMAIL#,#EMAIL#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,#ADDRESS# #NUMBER#,#ADDRESS# #NUMBER#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,#ADDRESS#,#ADDRESS#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,#PHONENUMBER#,#PHONENUMBER#,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,Hallo ist hier jemand ?,Hello is somebody here?,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
en,de,We have three options moving forward:,Wir haben drei weitere Optionen:,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
en,de,1) Return the item and reorder for you continue to use the current one in the meantime (Currently a 12-14 week lead time),1) Rücksendung des Artikels und Nachbestellung. In der Zwischenzeit können Sie weiterhin den aktuellen Artikel verwenden (derzeit eine Vorlaufzeit von 12-14 Wochen).,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
en,de,2) Return the item for a full refund,2) Rücksendung des Artikels gegen eine volle Rückerstattung,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
en,de,3) Keep the item for a partial refund of €70,3) Bewahren Sie den Artikel für eine teilweise Rückerstattung von 70 €,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
de,en,1.),1.),en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,bedeutet das wir in 12-14 Wochen einen Ersatz bekommen würden und die Spedition das Defekte Teil mitnimmt ?,Does that mean that we would get a replacement in 12-14 weeks and the forwarding company takes the defective part with them?,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,3.),3.),en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
de,en,bedeutet wir würden 70€ erstattet bekommen und wir würden den defekte Artikel behalten ?,Would we be refunded to 70€ and would we keep the defective item?,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
en,de,yes if you choose the €70 it would be to keep the item with the defect if you chose the replacement you can keep the current bed until the replacement is delivered,"Ja, wenn Sie die 70 € auswählen, würde das bedeuten, dass Sie den Artikel mit dem Defekt behalten. Wenn Sie den Ersatz wählen, können Sie das aktuelle Bett behalten, bis der Ersatz geliefert wird.",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
de,en,"Wären eine Rückerstattung von 100€ / 15% möglich, dann würden wir die Defekten Teile selber anpassen und sicher machen ?","Would it be possible to get a reimbursement of 100€ / 15%, then we would adjust the defective parts ourselves and make them safe?",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
en,de,that is not a problem I would be happy to increase the offer to €100,Das ist kein Problem. Ich würde gerne das Angebot auf 100 € erhöhen.,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
de,en,Ok dann würden wir eine Rückerstattung von 100€ nehmen und wir würden das defekte Teil am Bett behalten.,"Okay, then we would take a reimbursement of 100€ and we would keep the defective part on the bed.",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
en,de,Thank you I will arrange for the €100 to be refunded for you and I will email you to confirm this,"Vielen Dank, ich werde die Rückerstattung von 100 € für Sie veranlassen und Ihnen eine E-Mail senden, um dies zu bestätigen.",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
de,en,"Ok, ich danke ihnen für die Bearbeitung unseres Problem.","Okay, thank you for working on our problem.",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
en,de,Is there anything else I can help you with today please?,Kann ich Ihnen heute sonst noch helfen?,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
de,en,"Nein, Danke wünsche ihnen einen schönen Tag.","No, thank you, I wish you a wonderful day.",en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,customer,de-en
en,de,Thank you have a great day,Vielen Dank und noch einen schönen Tag.,en_de_#CLIENT-01#_default021-01-03-91,#CLIENT-01#,agent,en-de
de,en,Ansonsten denke ich über eine Stornierung nach.,"Otherwise, I'm thinking about a cancellation.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
de,en,Die Bestellnummer lautet: #NUMBER#,The order number is: #NUMBER#,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
de,en,"Hallo, im November habe ich ein Sofa bestellt und das Versanddatum wird andauernd verändert, nach hinten verlegt.","Hello, in November I ordered a sofa and the shipping date is constantly changed, moved backwards.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
de,en,"Langsam werde ich sauer, da ich das Sofa längst storniert hätte, wenn ich gewusst hätte wie spät es kommt.",I slowly get angry because I had long since cancelled the sofa if I knew what time it was coming.,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
de,en,"Kann ich mich darauf verlassen, dass es nun endlich Ende Januar, ca 1,5 Monate später, versendet wird?","Can I rest assured that it will finally be shipped at the end of January, about 1.5 months later?",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
en,de,Good afternoon #NAME#,"Guten Tag #NAME#,",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#","vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Ich bin #NAME#.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,"So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)","Damit ich Ihnen weiterhelfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
de,en,"#NAME# (Name), #ADDRESS# (Adresse)","#NAME# (Name), #ADDRESS# (Address)",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
de,en,Bestellnummer siehe oben,Order number see above.,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
en,de,Thank you,Vielen Dank!,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,So the #PRS_ORG# Ägäisblau mit #NAME#,"Geht es um das #PRS_ORG#, Ägäisblau, mit #NAME#?",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
de,en,Genau,Exactly...,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
de,en,danke ebenso,Thank you as well.,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
en,de,Regrettably your order has been delayed whilst shipping to us from the manufacturer which is why your dispatch date has changed.,"Leider hat sich Ihre Bestellung während des Versands beim Hersteller verzögert, weshalb sich Ihr Versanddatum geändert hat.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,The expected dispatch is now showing as 27-Jan-2021,Der voraussichtliche Versandtermin wird jetzt als 27. Januar 2021 angezeigt.,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,There’s currently a lot of pressure on global shipping around the world.,Es gibt derzeit viel Druck auf den globalen Versand auf der ganzen Welt.,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,"As a result, our products are taking longer to arrive into ports.","Infolgedessen dauert es länger, bis unsere Produkte ankommen.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,"This does unfortunately mean that your dispatch date may change again, or your order could be delayed further.","Dies bedeutet leider, dass sich Ihr Versanddatum erneut ändern kann oder sich Ihre Bestellung weiter verzögert.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,"I understand that this will be disappointing, but please rest assured that we are doing all we can to get your order to you as quickly as possible.","Ich verstehe, wie enttäuschend das ist, aber bitte seien Sie versichert, dass wir alles tun, um Ihre Bestellung so schnell wie möglich zu Ihnen zu bringen.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,"If you are happy to continue with the order, we ask that you get back in touch once it has been delivered so we can review the full delay and your customer journey as a whole.","Wenn Sie die Bestellung gerne beibehalten möchten, bitten wir Sie, sich erneut mit uns in Verbindung zu setzen, sobald sie geliefert wurde, damit wir die vollständige Verzögerung und Ihre gesamte Kundenerfahrung überprüfen können.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,If the delay remains at over 14 days we will happily offer a good will gesture to apologise for the delay.,"Wenn die Verzögerung um mehr als 14 Tage anhält, bieten wir gerne aus Kulanzgründen eine Entschädigung an, um uns für die Verzögerung zu entschuldigen.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,"Of course, if you would prefer to not wait any longer, you can cancel your order for a full refund at any time before delivery","Wenn Sie nicht länger warten möchten, können Sie Ihre Bestellung natürlich jederzeit vor der Lieferung für eine vollständige Rückerstattung stornieren. ",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
de,en,"Okay, dann würde ich noch weiter warten, bis Ende Januar.","Okay, then I would wait even further until the end of January.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
de,en,"Aber eine Entschädigung fände ich jetzt schon angebracht, da es sich ja schon mehrmals verspätet hat.","But I would find compensation right now, since it has already been delayed several times.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
en,de,"I understand #NAME#, but we take a look at the journey as a whole as this could dispatch earlier or later - so we take a look once received and yes, we will compensate then","Ich verstehe #NAME#, aber wir betrachten es als Ganzes, da dies früher oder später versendet werden könnte. Also schauen wir uns das nach Erhalt an und ja, wir werden Sie dann entschädigen.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
de,en,"Alles klar, danke.","All clear, thank you.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
en,de,You are very welcome,Sehr gern geschehen.,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,Have a good day,Ich wünsche Ihnen einen schönen Tag.,en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,"Thank you for taking the time to talk with me today and I hope I have managed to resolve your query, if you wouldn't mind rating our chat today based on my customer service skills I would really appreciate it, the rating button can be found on this chat.","Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen. Wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten, würde es wirklich schätzen. Die Bewertungsschaltfläche finden Sie in diesem Chat.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
en,de,I hope you have a great day and please come back to us if you need any further assistance.,"Ich wünsche Ihnen einen schönen Tag und bitte melden Sie sich bei mir, wenn Sie weitere Hilfe benötigen sollten.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,agent,en-de
de,en,"Für Sie auch, vielen Dank.","For you, too, thank you.",en_de_#CLIENT-01#_default021-01-03-15,#CLIENT-01#,customer,de-en
de,en,"Hallo,","Hello,",en_de_#CLIENT-01#_default021-01-03-57,#CLIENT-01#,customer,de-en
de,en,"Koenntet Ihr mich bitte informieren, wann meine Bestellung #NUMBER# geliefert wird?",Could you please inform me when my order #NUMBER# will be delivered?,en_de_#CLIENT-01#_default021-01-03-57,#CLIENT-01#,customer,de-en
de,en,Die Bestellung sollte am 5.1.,The order should be placed on 5.1.,en_de_#CLIENT-01#_default021-01-03-57,#CLIENT-01#,customer,de-en
de,en,Geliefert wird.,Will be delivered.,en_de_#CLIENT-01#_default021-01-03-57,#CLIENT-01#,customer,de-en
de,en,Danke,Thank you.,en_de_#CLIENT-01#_default021-01-03-57,#CLIENT-01#,customer,de-en
en,de,"Good Morning #NAME#, thanks for contacting #PRS_ORG#.","Guten Morgen #NAME#, danke für die Kontaktaufnahme mit #PRS_ORG#.",en_de_#CLIENT-01#_default021-01-03-57,#CLIENT-01#,agent,en-de
en,de,"Can you please confirm the full name, postal address and email address on the account?","Können Sie bitte den vollständigen Namen, die Postanschrift und die E-Mail-Adresse des Kontos bestätigen?",en_de_#CLIENT-01#_default021-01-03-57,#CLIENT-01#,agent,en-de
en,de,Thanks,Vielen Dank!,en_de_#CLIENT-01#_default021-01-03-57,#CLIENT-01#,agent,en-de
