doc_id,content_type,source_language,target_language,client,brand,tone,source_segment,mt_segment,pe_segment,translation_direction
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I'll look for more assistance for you, one moment please.","Je chercherai plus d'aide pour vous, un instant s'il vous plaît.","Nous vous chercherons plus d'aide, un instant s'il vous plaît.",agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for your waiting time, I have checked the information, Unfortunately the factory reset of the device is the last resource that we have for this type of issues.","Merci pour votre temps d'attente, j'ai vérifié les informations. Malheureusement, la réinitialisation des paramètres d'usine de l'appareil est la dernière ressource que nous avons pour ce type de problèmes.","Merci pour votre temps d'attente, nous avons vérifié les informations. Malheureusement, la réinitialisation des paramètres d'usine de l'appareil est la dernière ressource que nous avons pour ce type de problèmes.",agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"However, I checked if we can proceed with a replacement of the device and it seems that the device still under warranty, so in order to request the replacement, I'll need that you provide me with the following information:","Cependant, j'ai vérifié si nous pouvions procéder à un remplacement de l'appareil et il semble que l'appareil soit toujours sous garantie, donc pour demander le remplacement, j'aurai besoin que vous me fournissez les informations suivantes :","Cependant, nous avons vérifié si nous pouvions procéder au remplacement de l'appareil et il semble que l'appareil soit toujours sous garantie. Pour demander le remplacement, nous avons besoin que vous nous fournissiez les informations suivantes :",agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Name:,Nom :,Nom :,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Street Name and number:,Nom de rue :,Nom de rue :,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Apartment // Suite// Other:,Appartement / / Suite / / Autre :,Appartement / / Suite / / Autre :,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,City:,Ville :,Ville :,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,State/Province/Territory:,État / province / territoire :,État / province / territoire :,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Country:,Pays :,Pays :,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Zip/Post Code:,Code postal :,Code postal :,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Telephone #:,Téléphone :,Téléphone :,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Device name:,Nom de l'appareil :,Nom de l'appareil :,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#NAME#,#NAME#,#NAME#,customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#ADDRESS#,#ADDRESS#,#ADDRESS#,customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#ADDRESS#,#ADDRESS#,#ADDRESS#,customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,FRANCE,France,FRANCE,customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Tel : #NUMBER#,Tel: #NUMBER#,Ph: #NUMBER#,customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Appareil : #PRS_ORG# Liseuse #PRS_ORG#,Device: #PRS_ORG# - #PRS_ORG#,Device: #PRS_ORG# eReader #PRS_ORG#,customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you so much, I'll submit the request of the replacement and you will receive an email confirmation with the next steps for this process, is that okay for you?","Merci beaucoup, je soumettrai la demande de remplacement et vous recevrez un e-mail de confirmation avec les étapes suivantes pour ce processus, est-ce que cela vous convient ?","Merci beaucoup, nous soumettrons la demande de remplacement et vous recevrez un courriel de confirmation avec les prochaines étapes de ce processus, cela vous convient-il ?",agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Eh bien je suppose qu'il n'y a pas d'autre solution, donc oui ...","Well I guess there is no other solution, so yes...","Well, I guess there's no other solution, so yes...",customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for your understanding and I', really sorry for this situation.",Merci de votre compréhension et je suis vraiment désolé pour cette situation.,Merci pour votre compréhension et nous sommes vraiment désolés pour cette situation.,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is there anything else I can help you with?,Y a-t-il autre chose que je puisse faire pour vous aider ?,Y a-t-il autre chose que nous pouvons faire pour vous aider ? ,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,puis-je avoir un relevé de l'échange pour garder une trace ?,Can I have a record of the exchange to keep track?,Can I have a proof of exchange for my records?,customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,You will receive all the informaton via email.,Vous recevrez tous les informations par e-mail.,Vous recevrez tous les informations par e-mail.,agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,ok,Ok,ok,customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,merci au revoir,Thank you.,"thank you, bye",customer
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, j'ai eu le plaisir de vous aider aujourd'hui.","Merci d'avoir contacté #PRS_ORG#, nous avons eu le plaisir de vous aider aujourd'hui.",agent
en_fr_#CLIENT-02#_default020-12-27-72,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I hope you have an excellent day.,J'espère que vous passez une excellente journée !,Bonne journée.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je ne le vois pas,I don't see,I don't see it,customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Hi #NAME#, I will gladly assist you today.","Bonjour #NAME#, je serai heureux de vous aider aujourd'hui.","Bonjour #NAME#, je serai ravi de vous aider aujourd'hui.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,How can I help you?,Comment puis-je vous aider ?,Comment puis-je vous aider ?,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I am sorry, due to quality purposes I will have to close this chat if I don’t receive a response in 2 minutes.","Je suis désolé, pour des raisons de qualité, je devrai fermer ce chat si je ne reçois pas de réponse dans 2 minutes.","Je suis désolé, pour des raisons de qualité, je devrai fermer ce chat si je ne reçois pas de réponse dans 2 minutes.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"But don't worry, we will gladly continue assisting you via email or you can contact us again.","Mais ne vous inquiétez pas, nous serons ravis de continuer à vous aider par e-mail ou vous pourrez nous contacter à nouveau.","Mais ne vous inquiétez pas, nous serons ravis de continuer à vous aider par e-mail ou vous pourrez nous contacter à nouveau.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Your reference number is #NAME#,Votre numéro de référence est #NAME#,Votre numéro de référence est #NAME#,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,J’ai demandé deux fois pour échanger un étui pour que j’avais acheté pour la liseuse de ma femme  mais je ne sais pas encore comment faire je ne veux pas être remboursé mais seulement échange l’étui car il est trop petit  ,I asked twice to exchange a case for which I had bought for my wife's reader but I don't know how to do it yet I don't want to be refunded but only exchange the case because it is too small,"I asked twice to exchange a case which I bought for my wife's eReader, but I don't know how to do it, and I don't want to get a refund, I just want to exchange the case because it's too small",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I see, #NAME# you bought the cover directly with us?","Je vois, #NAME# vous avez acheté la couverture directement avec nous ?","Je vois, #NAME# vous avez acheté la couverture directement avec nous ?",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,oui,Yes.,yes,customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Got it #NAME#, I am going to help you.","L'avez-vous #NAME#, je vais vous aider.","J'ai compris #NAME#, je vais vous aider.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Can you please provide me the order number in order to see what I can do for you?,Pouvez-vous s'il vous plaît me fournir le numéro de commande afin de voir ce que je peux faire pour vous ?,Pouvez-vous me fournir le numéro de commande afin de voir ce que je peux faire pour vous ?,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,la couverture qu’elle a présentement à 5 pouces par 7 pouces mais ce que j’ai reçu c’est trop petit j’ai commandé chez vous parce que je trouvais cela plus simple mais je vois pas cela comme cela maintenant,The cover she currently has 5 inches by 7 inches but what I got is too small I ordered from you because I found it simpler but I don't see it like that now,"The cover she currently has is 5 inches by 7 inches, but the one I bought is too small, I ordered it from you because I thought it would be simpler, but I don't think that anymore",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,numéro commande #ALPHANUMERIC_ID#,Order number #ALPHANUMERIC_ID#,Order number #ALPHANUMERIC_ID#,customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you #NAME#.,"Merci, #NAME#.","Merci, #NAME#.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"At the moment all our sleepcover are designed for an specific model, I can see here that you purchased the one for a #PRS_ORG# device.","Pour le moment, tous nos Sleepcover sont conçu pour un modèle spécifique, je peux voir ici que vous avez acheté celui d'un appareil #PRS_ORG#.","Pour le moment, toutes nos housses de protection sont conçues pour un modèle spécifique. Je vois ici que vous avez acheté celle pour un appareil #PRS_ORG#.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"We can't exchange for another one, because that's the only model we have.","Nous ne pouvons pas échanger contre un autre, car c'est le seul modèle que nous avons.","Nous ne pouvons pas échanger contre un autre, car c'est le seul modèle que nous avons.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,If you want I can process the refund for you.,"Si vous voulez, je peux traiter le remboursement pour vous.","Si vous voulez, je peux traiter le remboursement pour vous.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,We deeply apologize the inconveniences,Nous nous excusons vivement des inconvénients,Nous nous excusons sincèrement pour la gêne occasionnée.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Oui j’aimerais bien je croyais qu’an commandant de la compagnie même j’aurais le bon etui,Yes I would like to believe that a commander of the company even I would have the right,"Yes, I would like to, I thought that by ordering directly from the company I would get the right case",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Got it #NAME# I will process the refund for you.,"Obtenez-le #NAME#, je traiterai le remboursement pour vous.","J'ai compris #NAME#, je traiterai le remboursement pour vous.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I hope that you found the one that fits with your wife,J'espère que vous avez trouvé celui qui convient à votre femme,J'espère que vous avez trouvé celui qui convient à votre femme.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"To proceed with the refund, please provide your full contact information:","Pour procéder au remboursement, veuillez fournir vos coordonnées complètes :","Pour procéder au remboursement, veuillez fournir vos coordonnées complètes :",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Name:,Nom :,Nom :,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Street Name and number:,Nom de rue :,Nom et numéro de rue :,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Apartment // Suite// Other:,Appartement / / Suite / / Autre :,Appartement / / Suite / / Autre :,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,City:,Ville :,Ville :,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,State/Province/Territory:,État / province / territoire :,État / province / territoire :,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Country:,Pays :,Pays :,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Zip/Post Code:,Code postal :,Code postal :,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Telephone #:,Téléphone :,Téléphone :,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Device name:,Nom de l'appareil :,Nom de l'appareil :,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,pas encore car je pensais que je pourrais avoir le bon de vous #NAME# #ALPHANUMERIC_ID#  étui pour liseuse #PRS_ORG#,Not yet because I thought I could have the good of you #NAME# #ALPHANUMERIC_ID# case for #PRS_ORG# reader,"Not yet, because I thought I could get the right one from you #NAME# #ALPHANUMERIC_ID# case for the #PRS_ORG# eReader",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you so much #NAME#, please allow me a few minutes to create the refund for you.","Merci beaucoup #NAME#, s'il vous plaît, laissez-moi quelques minutes pour créer le remboursement pour vous.","Merci beaucoup #NAME#, accordez-moi quelques minutes pour créer le remboursement pour vous.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#PRS_ORG#,#PRS_ORG#,#PRS_ORG#,customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I appreciate your patience.,Je vous remercie pour votre patience.,Je vous remercie pour votre patience.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I am still working on your account,  please allow me a few more minutes.","Je travaille toujours sur votre compte, veuillez m'accorder quelques minutes de plus.","Je travaille toujours sur votre compte, veuillez m'accorder quelques minutes de plus.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,prenez votre temps on en a beaucoup de libre ceux qui ne travaille pnlus,Take your time we have many free ones who do not work pnlus,"take your time, we have many books that no longer work",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"#NAME#, sleepcover was black right?","#NAME#, Sleepcover était noir ?","#NAME#, la housse était noire ?",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Oui,Yes.,Yes,customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you so much #NAME#.,Merci beaucoup #NAME#.,Merci beaucoup #NAME#.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Once your contact information has been received, we will send you an email with a link to validate your shipment information.","Une fois que vos informations de contact ont été reçues, nous vous enverrons un e-mail avec un lien pour valider vos informations d'expédition.","Une fois vos informations de contact reçues, nous vous enverrons un e-mail avec un lien pour valider vos informations d'expédition.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,1,1,1,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ensure your shipping address is accurate and note the replacement device being shipped to you.,Assurez-vous que votre adresse de livraison est exacte et notez que l'appareil de remplacement vous est expédié.,Assurez-vous que votre adresse de livraison est exacte et notez l'appareil de remplacement qui vous est expédié.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Make any corrections, if necessary.","Faites des corrections, si nécessaire.","Apportez les corrections nécessaires, le cas échéant.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,2,2,2,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Click on “Agree” at the bottom of the screen.,Cliquez sur Accepter en bas de l’écran.,Cliquez sur Accepter en bas de l’écran.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Within 2 business days, a return shipping label is sent to you via email.","Dans les 2 jours ouvrables, une étiquette de retour vous est envoyée par e-mail.","Dans les 2 jours ouvrables, une étiquette de retour vous est envoyée par e-mail.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,3,3,3,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Print the return label and follow the instructions provided to send your device back to us.,Imprimez l'étiquette de retour et suivez les instructions fournies pour nous renvoyer votre appareil.,Imprimez l'étiquette de retour et suivez les instructions fournies pour nous renvoyer votre appareil.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Just ignore about replacement #NAME#, you only have to send the sleepcover","Ignorer simplement le remplacement d' #NAME#, il vous suffit d'envoyer la Sleepcover","Ignorer simplement le remplacement de #NAME#, il vous suffit d'envoyer le sleepCover",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Once we have received the cover, we will process the refund","Une fois que nous aurons reçu la couverture, nous traiterons le remboursement","Une fois que nous aurons reçu le sleepCover, nous traiterons le remboursement",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,mais je n’ai pas d’imprimante,But I don't have a printer,but I don't have a printer,customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Are you able to print on another site?,Pouvez-vous imprimer sur un autre site ?,Pouvez-vous imprimer sur un autre site ?,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,We really need the labels to return the cover,Nous avons vraiment besoin des étiquettes pour renvoyer la couverture,Nous avons vraiment besoin des étiquettes pour renvoyer le sleepCover,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,non vous ne pouvez pas m’envoyer les étiquettes pour que je vous lerenvoie,No you can't send me the labels so I'll send you,"no, you can't send me the labels so that I can send it back to you",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"#NAME#, we need to paste the labels on the device box in order to return it, and make sure that the item reach to us","#NAME#, nous devons coller les étiquettes de la boîte de l'appareil pour le retourner et nous assurer que l'article nous parvient.","#NAME#, nous devons coller les étiquettes sur la boîte de l'appareil afin de le retourner, et nous assurer que l'article nous parvienne",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je ne comprends pas,I don't understand,I don't understand,customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I am sorry #NAME#.,Je suis désolé #NAME#.,Je suis désolé #NAME#.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"The labels should be on the sleepcover box, to make sure that the item reach us to us.","Les étiquettes devraient être sur la boîte Sleepcover, pour nous assurer que l'article nous parvient.","Les étiquettes devraient être sur l’étui SleepCover, pour nous assurer que l'article nous parvient.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Once the cover reach tu us, we can process the refund","Une fois que la couverture nous parvient, nous pouvons traiter le remboursement","Lorsque l’étui nous parvient, nous pouvons traiter le remboursement",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je vous remercie mais cela ne m’aide pas,"Thank you, but it doesn't help me","Thank you, but that doesn't help",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I am really sorry #NAME#.,Je suis vraiment désolé #NAME#.,Je suis vraiment désolé #NAME#.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please let me know if there's anything else I can do for you.,Veuillez me faire savoir s'il y a autre chose que je puisse faire pour vous.,Veuillez me faire savoir s'il y a autre chose que je puisse faire pour vous.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Mon problème c’est que je n’ai pas accès à une imprimante,My problem is that I don't have access to a printer,My problem is that I don't have access to a printer,customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is possible that you can go to any store or something?,Est-il possible que vous puissiez aller dans n'importe quel magasin ou quelque chose ?,Est-il possible que vous puissiez aller dans n'importe quel magasin ou quelque chose ?,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je vais de donner une autre adresse e-mail mais cela peut prendre un peu de temps merci,I will give another email address but it may take a little time thanks,"I will provide another email address but it may take a little time, thanks",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I see #NAME#, do you want to change the email address?","Je vois #NAME#, voulez-vous changer l'adresse e-mail ?","Je vois #NAME#, voulez-vous changer l'adresse e-mail ?",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,je vais le faire envoyer à l’adresse e-mail suivante #EMAIL#,I will send it to the following email address #EMAIL#,I will send it to the following email address: #EMAIL#,customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"#NAME#, the refund was created.","#NAME#, le remboursement a été créé.","#NAME#, le remboursement a été créé.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,If you want you can resend the email to this email address,"Si vous voulez, vous pouvez renvoyer l'e-mail à cette adresse e-mail","Si vous voulez, vous pouvez renvoyer l'e-mail à cette adresse e-mail",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Si je vais voir mon e-mail je vais perdre le chat avec toi ?,If I'm going to see my email I'll lose the cat with you?,"If I check my email, will I lose this chat connection?",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I hope that this doesn't happens but it that's the case you can reply my email and I will gladly continue assisting  you personally.,"J'espère que cela ne se produit pas, mais c'est le cas, vous pouvez répondre à mon e-mail et je me ferai un plaisir de continuer à vous aider personnellement.","J'espère que cela ne se produit pas, mais c'est le cas, vous pouvez répondre à mon e-mail et je me ferai un plaisir de continuer à vous aider personnellement.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Or you can contact us again  as you prefer,Ou vous pouvez nous contacter à nouveau comme vous préférez,Ou vous pouvez nous contacter à nouveau comme vous préférez,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,merci beaucoup de ta gentillesse prenez bien soin de vous,Thank you very much for your kindness take good care of you,"Thank you very much for your kindness, take care ",customer
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"My pleasure #NAME#, for this or another question you may have, please don't hesitate to contact us again.","Mon plaisir #NAME#, pour cette question ou une autre que vous pourriez avoir, n'hésitez pas à nous recontacter.","Mon plaisir #NAME#, pour cette question ou une autre que vous pourriez avoir, n'hésitez pas à nous re-contacter.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,We are happy to help you.,Nous sommes heureux de pouvoir vous aider.,Nous sommes heureux de pouvoir vous aider.,agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I would greatly appreciate if you could answer it.,J'apprécierais grandement si vous pouviez y répondre.,J'apprécierais grandement si vous pouviez y répondre.,agent
